,Year,TotalEmission,CummulativeEmission,ResultTotalGDP,CummulativeGDP,EmissionIntensity,CummulativeEmissionIntensity,ID,ScenarioName
2122,2010,-97047.54189,-97047.54189,66637.53876,66637.53876,-1.456349434,-0.000836675,combination2.83,
2123,2011,17332.32292,-79715.21897,54318.03745,120955.5762,0.319089638,-0.000716231,combination2.83,
2124,2012,-16608.54402,-96323.76299,65299.94949,186255.5257,-0.254342372,-0.000862597,combination2.83,
2125,2013,13580.95398,-82742.80901,54168.51192,240424.0376,0.250716763,-0.000780468,combination2.83,
2126,2014,-17883.20691,-100626.0159,65291.00056,305715.0382,-0.273900028,-0.000921022,combination2.83,
2127,2015,12875.4984,-87750.51752,51009.70014,356724.7383,0.252412744,-0.000850541,combination2.83,
2128,2016,-26318.8397,-114069.3572,62132.18879,418856.9271,-0.423594279,-0.001027972,combination2.83,
2129,2017,-2163.872859,-116233.2301,51009.70014,469866.6273,-0.042420811,-0.001052313,combination2.83,
2130,2018,-35038.98192,-151272.212,62132.18879,531998.816,-0.563942501,-0.001259427,combination2.83,
2131,2019,-189771.3484,-341043.5604,51009.70014,583008.5162,-3.720299235,-0.002262163,combination2.83,
2132,2020,-328096.4739,-669140.0344,62132.18879,645140.705,-5.280619923,-0.003895492,combination2.83,
2133,2021,-389236.5162,-1058376.551,50121.95162,695262.6566,-7.765789312,-0.005720982,combination2.83,
2134,2022,-488447.5978,-1546824.148,61244.44027,756507.0969,-7.975378592,-0.007882095,combination2.83,
2135,2023,-519469.8583,-2066294.007,50121.95162,806629.0485,-10.36411874,-0.010046583,combination2.83,
2136,2024,-588342.2038,-2654636.21,58484.50915,865113.5576,-10.05979553,-0.012356182,combination2.83,
2137,2025,-601991.333,-3256627.543,47187.87452,912301.4321,-12.75733097,-0.014578898,combination2.83,
2138,2026,-658201.6496,-3914829.193,58192.8233,970494.2554,-11.31070143,-0.016865563,combination2.83,
2139,2027,-647903.0271,-4562732.22,46496.20247,1016990.458,-13.93453643,-0.018979756,combination2.83,
2140,2028,-690231.6603,-5252963.88,47968.76102,1064959.219,-14.38919092,-0.021094803,combination2.83,
2141,2029,-693905.2321,-5946869.113,36355.0881,1101314.307,-19.08688078,-0.023088942,combination2.83,
2142,2030,-726537.9676,-6673407.08,45901.66612,1147215.973,-15.82813935,-0.025047611,combination2.83,
2143,2010,-112050.3338,-112050.3338,87480.98281,87480.98281,-1.280853623,-0.000969685,combination2.84,
2144,2011,19754.53276,-92295.80104,72791.41761,160272.4004,0.271385466,-0.000835993,combination2.84,
2145,2012,-17316.81282,-109612.6139,78314.00038,238586.4008,-0.221120269,-0.000991779,combination2.84,
2146,2013,11374.47907,-98238.13478,61723.23354,300309.6343,0.18428197,-0.000927783,combination2.84,
2147,2014,-23270.86539,-121509.0002,72845.72219,373155.3565,-0.319454111,-0.001107339,combination2.84,
2148,2015,6854.437782,-114654.5624,58564.42177,431719.7783,0.117040988,-0.00107797,combination2.84,
2149,2016,-27493.93353,-142148.4959,61857.77874,493577.557,-0.444470107,-0.00126258,combination2.84,
2150,2017,-9118.991076,-151267.487,50735.2901,544312.8471,-0.17973665,-0.001327483,combination2.84,
2151,2018,-41994.5232,-193262.0102,61857.77874,606170.6259,-0.678888315,-0.001572995,combination2.84,
2152,2019,-196727.2881,-389989.2983,50735.2901,656905.916,-3.877523667,-0.002612053,combination2.84,
2153,2020,-335052.789,-725042.0873,61857.77874,718763.6947,-5.416502109,-0.00427971,combination2.84,
2154,2021,-396193.1851,-1121235.272,49847.54158,768611.2363,-7.948098793,-0.006137619,combination2.84,
2155,2022,-495404.6002,-1616639.873,60970.03022,829581.2665,-8.125378951,-0.008329322,combination2.84,
2156,2023,-526427.1754,-2143067.048,49847.54158,879428.8081,-10.560745,-0.010522651,combination2.84,
2157,2024,-595299.8179,-2738366.866,58210.0991,937638.9072,-10.22674462,-0.012859422,combination2.84,
2158,2025,-608949.2275,-3347316.093,46913.46448,984552.3717,-12.98026557,-0.015107718,combination2.84,
2159,2026,-665159.809,-4012475.902,57918.41326,1042470.785,-11.48442735,-0.017418442,combination2.84,
2160,2027,-654861.437,-4667337.339,46221.79243,1088692.577,-14.16780706,-0.019555249,combination2.84,
2161,2028,-697190.3069,-5364527.646,47694.35097,1136386.928,-14.61788016,-0.021691535,combination2.84,
2162,2029,-700864.1029,-6065391.749,36080.67806,1172467.606,-19.42491496,-0.023705605,combination2.84,
2163,2030,-733497.0506,-6798888.8,45627.25608,1218094.862,-16.07585276,-0.025682966,combination2.84,
2164,2010,-110310.7963,-110310.7963,86388.62162,86388.62162,-1.276913489,-0.000954721,combination2.85,
2165,2011,18856.72184,-91454.07441,72896.59206,159285.2137,0.258677687,-0.000828229,combination2.85,
2166,2012,-16583.76455,-108037.839,78550.80252,237836.0162,-0.211121516,-0.000978524,combination2.85,
2167,2013,12272.49565,-95765.34331,61960.03568,299796.0519,0.198071152,-0.000908117,combination2.85,
2168,2014,-22281.5327,-118046.876,73082.52432,372878.5762,-0.304881816,-0.00108096,combination2.85,
2169,2015,7935.74863,-110111.1274,58801.2239,431679.8001,0.134958902,-0.001044621,combination2.85,
2170,2016,-26320.67355,-136431.8009,62094.58088,493774.381,-0.423880364,-0.001222054,combination2.85,
2171,2017,-7853.809198,-144285.6101,50972.09223,544746.4732,-0.154080573,-0.001279622,combination2.85,
2172,2018,-40638.13793,-184923.7481,62094.58088,606841.0541,-0.654455467,-0.001517686,combination2.85,
2173,2019,-195279.0304,-380202.7785,50972.09223,657813.1463,-3.831097015,-0.002549218,combination2.85,
2174,2020,-333512.6813,-713715.4597,62094.58088,719907.7272,-5.371043278,-0.004209308,combination2.85,
2175,2021,-394569.8504,-1108285.31,50103.14767,770010.8749,-7.875150939,-0.006059686,combination2.85,
2176,2022,-493726.0389,-1602011.349,61225.63631,831236.5112,-8.064040958,-0.008244039,combination2.85,
2177,2023,-524703.2543,-2126714.603,50103.14767,881339.6589,-10.47246089,-0.010430252,combination2.85,
2178,2024,-593529.8615,-2720244.465,58465.70519,939805.364,-10.15176093,-0.012760138,combination2.85,
2179,2025,-607133.2522,-3327377.717,47169.07057,986974.4346,-12.87142708,-0.015001782,combination2.85,
2180,2026,-663297.8301,-3990675.547,58174.01935,1045148.454,-11.4019598,-0.017306092,combination2.85,
2181,2027,-652953.4688,-4643629.016,46477.39852,1091625.852,-14.04883857,-0.01943672,combination2.85,
2182,2028,-695236.3629,-5338865.379,47949.95706,1139575.81,-14.49920721,-0.021567061,combination2.85,
2183,2029,-698864.1957,-6037729.575,36336.28415,1175912.094,-19.23323235,-0.023575422,combination2.85,
2184,2030,-731451.1919,-6769180.766,45882.86216,1221794.956,-15.94170802,-0.025547305,combination2.85,
2185,2010,-105111.0902,-105111.0902,82235.26952,82235.26952,-1.278175299,-0.000909687,combination2.86,
2186,2011,19754.86047,-85356.22976,67545.9658,149781.2353,0.292465438,-0.000774266,combination2.86,
2187,2012,-17083.4929,-102439.7227,73068.54857,222849.7839,-0.233800907,-0.000926651,combination2.86,
2188,2013,11841.51089,-90598.21177,56477.78174,279327.5656,0.209666714,-0.000857748,combination2.86,
2189,2014,-22569.9602,-113168.172,67600.27038,346927.836,-0.333873816,-0.001031055,combination2.86,
2190,2015,7789.360964,-105378.811,53318.96996,400246.806,0.146089862,-0.000994245,combination2.86,
2191,2016,-26324.86223,-131703.6732,56612.32694,456859.1329,-0.4650023,-0.001170366,combination2.86,
2192,2017,-7715.655004,-139419.3282,45489.83829,502348.9712,-0.169612716,-0.001225869,combination2.86,
2193,2018,-40356.81893,-179776.1472,56612.32694,558961.2981,-0.712862748,-0.001461197,combination2.86,
2194,2019,-194855.1232,-374631.2704,45489.83829,604451.1364,-4.28348683,-0.002489404,combination2.86,
2195,2020,-332946.0812,-707577.3516,56612.32694,661063.4633,-5.881158738,-0.004145655,combination2.86,
2196,2021,-393851.8616,-1101429.213,44602.08977,705665.5531,-8.830345476,-0.005991704,combination2.86,
2197,2022,-492828.5959,-1594257.809,55724.57842,761390.1315,-8.844007616,-0.00817119,combination2.86,
2198,2023,-523616.4339,-2117874.243,44602.08977,805992.2213,-11.73972871,-0.010352032,combination2.86,
2199,2024,-594855.4684,-2712729.711,55724.57842,861716.7997,-10.67492093,-0.012686702,combination2.86,
2200,2025,-605678.0397,-3318407.751,44427.94379,906144.7435,-13.63281728,-0.014922615,combination2.86,
2201,2026,-661771.0549,-3980178.806,55432.89257,961577.6361,-11.93823783,-0.017221287,combination2.86,
2202,2027,-651355.1071,-4631533.913,43736.27174,1005313.908,-14.89278992,-0.019346386,combination2.86,
2203,2028,-693566.3946,-5325100.308,45208.83029,1050522.738,-15.34139216,-0.021471317,combination2.86,
2204,2029,-697122.6032,-6022222.911,33595.15737,1084117.895,-20.75068724,-0.023474396,combination2.86,
2205,2030,-729637.9593,-6751860.87,43141.73539,1127259.631,-16.91257787,-0.025441135,combination2.86,
2206,2010,-130099.0157,-130099.0157,86772.75291,86772.75291,-1.499307229,-0.00112074,combination2.87,
2207,2011,21284.39418,-108814.6215,72083.44919,158856.2021,0.295274358,-0.000974606,combination2.87,
2208,2012,-15811.2073,-124625.8288,77606.03197,236462.2341,-0.203736835,-0.001118742,combination2.87,
2209,2013,12865.66843,-111760.1604,61015.26513,297477.4992,0.21085983,-0.001043779,combination2.87,
2210,2014,-21785.53642,-133545.6968,72137.75378,369615.253,-0.301999096,-0.001212961,combination2.87,
2211,2015,8341.7773,-125203.9195,57856.45335,427471.7063,0.144180585,-0.001173737,combination2.87,
2212,2016,-25997.34255,-151201.2621,61149.81033,488621.5167,-0.425141835,-0.001348947,combination2.87,
2213,2017,-7606.487325,-158807.7494,50027.32169,538648.8384,-0.152046663,-0.001404853,combination2.87,
2214,2018,-40459.97861,-199267.728,61149.81033,599798.6487,-0.661653379,-0.001641728,combination2.87,
2215,2019,-195165.065,-394432.793,50027.32169,649825.9704,-3.90116957,-0.002672473,combination2.87,
2216,2020,-333457.701,-727890.4941,61149.81033,710975.7807,-5.453127315,-0.004332113,combination2.87,
2217,2021,-394560.4609,-1122450.955,49139.57317,760115.3539,-8.029383152,-0.006182275,combination2.87,
2218,2022,-493729.8505,-1616180.805,60262.06181,820377.4157,-8.1930461,-0.008366485,combination2.87,
2219,2023,-524706.3619,-2140887.167,49139.57317,869516.9888,-10.67787789,-0.01055256,combination2.87,
2220,2024,-593529.2255,-2734416.393,57502.13069,927019.1195,-10.32186492,-0.012882303,combination2.87,
2221,2025,-607125.4402,-3341541.833,46205.49607,973224.6156,-13.13968016,-0.015123787,combination2.87,
2222,2026,-663279.6827,-4004821.516,57210.44485,1030435.06,-11.59368162,-0.017427911,combination2.87,
2223,2027,-652922.0791,-4657743.595,45513.82402,1075948.884,-14.34557727,-0.019558321,combination2.87,
2224,2028,-695189.0566,-5352932.651,46986.38256,1122935.267,-14.79554328,-0.021688411,combination2.87,
2225,2029,-696863.0195,-6049795.671,35863.89392,1158799.161,-19.43076848,-0.023690982,combination2.87,
2226,2030,-731556.6771,-6781352.348,45410.47193,1204209.633,-16.1098673,-0.025663102,combination2.87,
2227,2010,-111653.1931,-111653.1931,87710.38672,87710.38672,-1.272975725,-0.000966435,combination2.88,
2228,2011,19775.22272,-91877.9704,73021.08301,160731.4697,0.270815248,-0.000832654,combination2.88,
2229,2012,-17276.81844,-109154.7888,78552.61471,239284.0844,-0.219939444,-0.00098821,combination2.88,
2230,2013,11433.42297,-97721.36587,61970.7968,301254.8812,0.18449695,-0.000923861,combination2.88,
2231,2014,-23193.94249,-120915.3084,73093.28545,374348.1667,-0.317319742,-0.001102959,combination2.88,
2232,2015,6950.103003,-113965.2054,58811.98502,433160.1517,0.118174943,-0.001073033,combination2.88,
2233,2016,-27379.55543,-141344.7608,62105.342,495265.4937,-0.440856689,-0.001256997,combination2.88,
2234,2017,-8985.927595,-150330.6884,50982.85335,546248.3471,-0.176253917,-0.00132118,combination2.88,
2235,2018,-41842.80011,-192173.4885,62105.342,608353.6891,-0.673739146,-0.001565907,combination2.88,
2236,2019,-196556.9297,-388730.4182,50982.85335,659336.5424,-3.855353648,-0.002604124,combination2.88,
2237,2020,-334863.8178,-723594.236,62105.342,721441.8844,-5.391868188,-0.004270894,combination2.88,
2238,2021,-395985.6224,-1119579.858,50095.10484,771536.9893,-7.904676989,-0.006127878,combination2.88,
2239,2022,-495178.4658,-1614758.324,61217.59348,832754.5827,-8.088826065,-0.008318626,combination2.88,
2240,2023,-526182.488,-2140940.812,50095.10484,882849.6876,-10.50367076,-0.010510979,combination2.88,
2241,2024,-595036.5951,-2735977.407,58457.66236,941307.3499,-10.17893243,-0.012846756,combination2.88,
2242,2025,-608649.7049,-3344627.112,47161.02774,988468.3777,-12.90577695,-0.015093983,combination2.88,
2243,2026,-664859.5624,-4009486.675,58165.97651,1046634.354,-11.43038598,-0.017403699,combination2.88,
2244,2027,-654542.7012,-4664029.376,46469.35569,1093103.71,-14.08546969,-0.019539498,combination2.88,
2245,2028,-696853.0947,-5360882.471,47941.91423,1141045.624,-14.53536234,-0.021674781,combination2.88,
2246,2029,-700508.4267,-6061390.897,36328.24131,1177373.865,-19.28275087,-0.023687856,combination2.88,
2247,2030,-733122.9228,-6794513.82,45874.81933,1223248.685,-15.98094409,-0.025664235,combination2.88,
2248,2010,-112268.7807,-112268.7807,84932.63982,84932.63982,-1.32185672,-0.000970628,combination2.89,
2249,2011,20139.80087,-92128.97985,70243.33611,155175.9759,0.286714755,-0.000833022,combination2.89,
2250,2012,-16934.54369,-109063.5235,75765.91888,230941.8948,-0.223511362,-0.000985115,combination2.89,
2251,2013,11754.45877,-97309.06477,59175.15204,290117.0469,0.198638421,-0.00091763,combination2.89,
2252,2014,-22893.01795,-120202.0827,70297.64069,360414.6875,-0.325658411,-0.001093895,combination2.89,
2253,2015,7230.298253,-112971.7845,56016.34027,416431.0278,0.129074806,-0.00106142,combination2.89,
2254,2016,-27119.9256,-140091.7101,59309.69724,475740.7251,-0.457259552,-0.001243102,combination2.89,
2255,2017,-8746.711199,-148838.4213,48187.2086,523927.9337,-0.181515208,-0.001305246,combination2.89,
2256,2018,-41623.856,-190462.2773,59309.69724,583237.6309,-0.701805235,-0.00154816,combination2.89,
2257,2019,-196358.1266,-386820.4039,48187.2086,631424.8395,-4.074901459,-0.002584772,combination2.89,
2258,2020,-334685.0339,-721505.4377,59309.69724,690734.5367,-5.643006952,-0.004250129,combination2.89,
2259,2021,-395826.744,-1117332.182,47299.46008,738033.9968,-8.368525631,-0.006105874,combination2.89,
2260,2022,-495039.3875,-1612371.569,58421.94873,796455.9455,-8.473517202,-0.008295544,combination2.89,
2261,2023,-526063.1112,-2138434.68,47299.46008,843755.4056,-11.12196863,-0.010486965,combination2.89,
2262,2024,-594936.8281,-2733371.509,55662.0176,899417.4232,-10.68838058,-0.012821944,combination2.89,
2263,2025,-608587.2429,-3341958.751,44365.38298,943782.8062,-13.717615,-0.015068559,combination2.89,
2264,2026,-664798.7652,-4006757.517,55370.33176,999153.138,-12.00640748,-0.017377707,combination2.89,
2265,2027,-654501.2738,-4661258.79,43673.71093,1042826.849,-14.98616124,-0.019513038,combination2.89,
2266,2028,-696830.9684,-5358089.759,45146.26947,1087973.118,-15.43496232,-0.02164794,combination2.89,
2267,2029,-700505.5368,-6058595.296,33532.59656,1121505.715,-20.89028613,-0.023660716,combination2.89,
2268,2030,-733139.2079,-6791734.504,43079.17458,1164584.889,-17.01841354,-0.025636866,combination2.89,
2269,2010,-109183.1661,-109183.1661,86017.24224,86017.24224,-1.269317212,-0.000945139,combination2.90,
2270,2011,19660.89149,-89522.27464,71327.93852,157345.1808,0.27564082,-0.000811713,combination2.90,
2271,2012,-17410.75276,-106933.0274,76850.5213,234195.702,-0.226553476,-0.000967757,combination2.90,
2272,2013,11280.81611,-95652.21129,60259.75446,294455.4565,0.187203154,-0.000904008,combination2.90,
2273,2014,-23364.21981,-119016.4311,71382.2431,365837.6996,-0.32731137,-0.001083801,combination2.90,
2274,2015,6761.419311,-112255.0118,57100.94268,422938.6423,0.118411693,-0.001054657,combination2.90,
2275,2016,-27586.59241,-139841.6042,60394.29966,483332.9419,-0.456774771,-0.00123948,combination2.90,
2276,2017,-9211.270074,-149052.8743,49271.81101,532604.753,-0.186948072,-0.001304587,combination2.90,
2277,2018,-42086.40503,-191139.2793,60394.29966,592999.0526,-0.696860553,-0.001550292,combination2.90,
2278,2019,-196818.7582,-387958.0375,49271.81101,642270.8636,-3.994550924,-0.002589532,combination2.90,
2279,2020,-335143.8352,-723101.8727,60394.29966,702665.1633,-5.549262714,-0.004257362,combination2.90,
2280,2021,-397321.6586,-1120423.531,49253.00706,751918.1703,-8.0669523,-0.006120431,combination2.90,
2281,2022,-495455.8492,-1615879.381,60375.4957,812293.666,-8.206240685,-0.008312261,combination2.90,
2282,2023,-526478.0429,-2142357.423,49253.00706,861546.6731,-10.68925685,-0.010505709,combination2.90,
2283,2024,-595350.3105,-2737707.734,57615.56458,919162.2377,-10.33315068,-0.012842591,combination2.90,
2284,2025,-608999.3518,-3346707.086,46318.92996,965481.1676,-13.14795813,-0.015090989,combination2.90,
2285,2026,-665209.5717,-4011916.657,57323.87873,1022805.046,-11.60440616,-0.01740181,combination2.90,
2286,2027,-654910.8448,-4666827.502,45627.25791,1068432.304,-14.35349997,-0.019538707,combination2.90,
2287,2028,-697239.3669,-5364066.869,47099.81645,1115532.121,-14.80344127,-0.021675076,combination2.90,
2288,2029,-700912.8218,-6064979.691,35486.14353,1151018.264,-19.7517327,-0.023689223,combination2.90,
2289,2030,-733545.4352,-6798525.126,45032.72155,1196050.986,-16.28916508,-0.025666657,combination2.90,
2290,2010,-95775.65765,-95775.65765,76632.64272,76632.64272,-1.249802359,-0.000829485,combination2.91,
2291,2011,3582.635343,-92193.0223,73065.82765,149698.4704,0.049032981,-0.000824949,combination2.91,
2292,2012,-1915.685788,-94108.70809,67465.92178,217164.3921,-0.028394866,-0.000860453,combination2.91,
2293,2013,-4323.009831,-98431.71792,61997.64359,279162.0357,-0.069728615,-0.000909806,combination2.91,
2294,2014,-8346.220421,-106777.9383,61997.64359,341159.6793,-0.134621575,-0.000984103,combination2.91,
2295,2015,-8365.043641,-115142.982,58838.83181,399998.5111,-0.142168758,-0.001053773,combination2.91,
2296,2016,-13045.88469,-128188.8667,51009.70014,451008.2113,-0.255753017,-0.001146661,combination2.91,
2297,2017,-23860.59909,-152049.4658,51009.70014,502017.9114,-0.467765916,-0.001297733,combination2.91,
2298,2018,-28020.55151,-180070.0173,51009.70014,553027.6115,-0.549318099,-0.00146365,combination2.91,
