"","Year","TotalEmission","CummulativeEmission","ResultTotalGDP","CummulativeGDP","EmissionIntensity","CummulativeEmissionIntensity","ID","Category","ScenarioName"
"805",2016,2015524.63066244,26538323.301754,170995537.745375,977493381.997936,0.0117870013290271,0.21188437999263,"combination2.15","Q3","combination2.15"
"806",2017,2018138.38092457,28556461.6826786,183883571.200207,1161376953.19814,0.0109750880285399,0.222818743059899,"combination2.15","Q3","combination2.15"
"807",2018,1869557.70636941,30426019.389048,197876369.094482,1359253322.29263,0.0094481100240764,0.232228790556701,"combination2.15","Q3","combination2.15"
"808",2019,1888059.0480205,32314078.4370685,213081918.849236,1572335241.14186,0.00886071919296156,0.241052808388147,"combination2.15","Q3","combination2.15"
"809",2020,1679446.07480895,33993524.5118774,229605275.202473,1801940516.34433,0.00731449254956343,0.248332810372796,"combination2.15","Q3","combination2.15"
"810",2021,1535698.51950568,35529223.0313831,247573397.148352,2049513913.49268,0.00620300297687255,0.254503652451783,"combination2.15","Q3","combination2.15"
"811",2022,1463769.00946305,36992992.0408462,267121920.918325,2316635834.41101,0.00547977868843873,0.259953699844698,"combination2.15","Q3","combination2.15"
"812",2023,1549975.10553244,38542967.1463786,288400195.240171,2605036029.65118,0.00537438993146889,0.265300858668671,"combination2.15","Q3","combination2.15"
"813",2024,1414842.81259987,39957809.9589785,311569169.085614,2916605198.7368,0.00454102315948691,0.269817538166504,"combination2.15","Q3","combination2.15"
"814",2025,1452733.32621977,41410543.2851982,336817403.501413,3253422602.23821,0.00431311835765538,0.274107784240912,"combination2.15","Q3","combination2.15"
"815",2026,1622331.25374973,43032874.538948,364333477.77541,3617756080.01362,0.00445287450292942,0.278540162413642,"combination2.15","Q3","combination2.15"
"816",2027,1802044.4507471,44834918.9896951,394338450.640875,4012094530.65449,0.0045697913754503,0.283091721809029,"combination2.15","Q3","combination2.15"
"817",2028,1970818.88890541,46805737.8786005,427074882.117966,4439169412.77246,0.00461469164173658,0.287689734404152,"combination2.15","Q3","combination2.15"
"818",2029,2234544.72351442,49040282.6021149,462803502.505469,4901972915.27793,0.00482827962929691,0.292502821110647,"combination2.15","Q3","combination2.15"
"819",2030,2474133.36510079,51514415.9672157,501814317.162019,5403787232.43994,0.00493037619789945,0.297419348229483,"combination2.15","Q3","combination2.15"
"820",2010,13117212.8964451,13117212.8964451,112224950.181505,112224950.181505,0.116883214251645,0.11691005090928,"combination2.16","Q3","combination2.16"
"821",2011,1864371.48021344,14981584.3766585,120165515.772432,232390465.953937,0.0155150291514927,0.132353049074424,"combination2.16","Q3","combination2.16"
"822",2012,3472213.2688438,18453797.6455023,128757808.745306,361148274.699243,0.0269670111869653,0.159270408745486,"combination2.16","Q3","combination2.16"
"823",2013,2004459.86593843,20458257.5114407,138078157.80374,499226432.502983,0.0145168497162854,0.173732257633565,"combination2.16","Q3","combination2.16"
"824",2014,2022972.61949037,22481230.1309311,148176829.818706,647403262.321689,0.013652422055226,0.187333034435638,"combination2.16","Q3","combination2.16"
"825",2015,2034646.30696172,24515876.4378928,159124102.889632,806527365.211321,0.0127865374887483,0.200071516055098,"combination2.16","Q3","combination2.16"
"826",2016,2014255.93718453,26530132.3750773,170998359.430668,977525724.641988,0.0117793874975813,0.211806235784609,"combination2.16","Q3","combination2.16"
"827",2017,2016875.19467248,28547007.5697498,183886392.8855,1161412117.52749,0.0109680502348443,0.222732328206858,"combination2.16","Q3","combination2.16"
"828",2018,1868300.02731987,30415307.5970697,197879190.779774,1359291308.30726,0.00944161950510077,0.232134726883685,"combination2.16","Q3","combination2.16"
"829",2019,1886806.87688664,32302114.4739563,213084740.534528,1572376048.84179,0.00885472545877069,0.240951676074443,"combination2.16","Q3","combination2.16"
"830",2020,1677686.53086718,33979801.0048235,229607936.242487,1801983985.08428,0.00730674452426327,0.248222977952475,"combination2.16","Q3","combination2.16"
"831",2021,1534474.10932361,35514275.1141471,247576058.188366,2049560043.27264,0.00619799071264038,0.254387921004063,"combination2.16","Q3","combination2.16"
"832",2022,1462549.42554582,36976824.5396929,267124581.958339,2316684625.23098,0.00547515850029076,0.259832525935878,"combination2.16","Q3","combination2.16"
"833",2023,1548760.37903787,38525584.9187308,288402856.280185,2605087481.51117,0.00537012843428027,0.26517466704575,"combination2.16","Q3","combination2.16"
"834",2024,1413623.54577776,39939208.4645086,311571830.125628,2916659311.6368,0.00453707109916765,0.26968669335146,"combination2.16","Q3","combination2.16"
"835",2025,1451529.35042212,41390737.8149307,336820064.541427,3253479376.17822,0.00430950974490888,0.273972685934069,"combination2.16","Q3","combination2.16"
"836",2026,1621132.22342235,43011870.038353,364336138.815425,3617815514.99365,0.00444955097974409,0.278401150569318,"combination2.16","Q3","combination2.16"
"837",2027,1800850.39344758,44812720.4318006,394341111.680889,4012156626.67453,0.00456673255743337,0.282949111578328,"combination2.16","Q3","combination2.16"
"838",2028,1969629.83131294,46782350.2631136,427077543.15798,4439234169.83252,0.00461187871586204,0.287543817697588,"combination2.16","Q3","combination2.16"
"839",2029,2233360.6914449,49015710.9545585,462806163.545483,4902040333.37801,0.00482569349192648,0.292353868087204,"combination2.16","Q3","combination2.16"
"840",2030,2472954.38350955,51488665.338068,501816978.202033,5403857311.58003,0.00492800062757927,0.297267608713132,"combination2.16","Q3","combination2.16"
"841",2010,13052422.5725925,13052422.5725925,112224076.140131,112224076.140131,0.116306794598107,0.116332823904742,"combination2.17","Q3","combination2.17"
"842",2011,1866943.7598909,14919366.3324834,120164641.731059,232388717.871189,0.0155365482973712,0.131797934518993,"combination2.17","Q3","combination2.17"
"843",2012,3474690.39216697,18394056.7246504,128756934.703932,361145652.575122,0.0269864330038361,0.158735184584725,"combination2.17","Q3","combination2.17"
"844",2013,2006845.82601698,20400902.5506674,138077283.762366,499222936.337488,0.0145342214978012,0.173214916395795,"combination2.17","Q3","combination2.17"
"845",2014,2025271.2441515,22426173.7948189,148175955.777332,647398892.114821,0.0136680153910728,0.186831763602205,"combination2.17","Q3","combination2.17"
"846",2015,2036861.26699655,24463035.0618154,159123228.848258,806522120.963079,0.0128005275014808,0.199584680113,"combination2.17","Q3","combination2.17"
"847",2016,2016390.75357486,26479425.8153903,170997485.389294,977519606.352373,0.0117919321970398,0.211332359823229,"combination2.17","Q3","combination2.17"
"848",2017,2018933.24259178,28498359.057982,183885518.844126,1161405125.1965,0.0109792943744698,0.22227008292022,"combination2.17","Q3","combination2.17"
"849",2018,1870284.54358121,30368643.6015633,197878316.738401,1359283441.9349,0.00945169018217276,0.231682914889051,"combination2.17","Q3","combination2.17"
"850",2019,1888720.96492683,32257364.5664901,213083866.493155,1572367308.42805,0.00886374457161215,0.2405092194295,"combination2.17","Q3","combination2.17"
"851",2020,1680046.049045,33937410.6155351,229607222.846392,1801974531.27445,0.0073170435503632,0.247791079079415,"combination2.17","Q3","combination2.17"
"852",2021,1536239.40589385,35473650.0214289,247575344.792271,2049549876.06672,0.00620513891309671,0.253963410350374,"combination2.17","Q3","combination2.17"
"853",2022,1464253.54720034,36937903.5686293,267123868.562244,2316673744.62896,0.00548155264103309,0.259414631742328,"combination2.17","Q3","combination2.17"
"854",2023,1550405.92075195,38488309.4893812,288402142.88409,2605075887.51305,0.00537584743735786,0.264762696125391,"combination2.17","Q3","combination2.17"
"855",2024,1415223.36969096,39903532.8590722,311571116.729533,2916647004.24259,0.00454221618661616,0.269280056708926,"combination2.17","Q3","combination2.17"
"856",2025,1453065.0935074,41356597.9525796,336819351.145332,3253466355.38791,0.00431407841790072,0.273570791869282,"combination2.17","Q3","combination2.17"
"857",2026,1622616.54793096,42979214.5005106,364335425.419329,3617801780.80725,0.0044536337526427,0.278003498272144,"combination2.17","Q3","combination2.17"
"858",2027,1802285.49126698,44781499.9917775,394340398.284794,4012142179.09204,0.00457038005516587,0.282555252082785,"combination2.17","Q3","combination2.17"
"859",2028,1971017.80556411,46752517.7973417,427076829.761885,4439219008.85392,0.00461513636003865,0.287153348694265,"combination2.17","Q3","combination2.17"
"860",2029,2234703.55725085,48987221.3545925,462805450.149388,4902024459.00332,0.00482860250787781,0.291966429222475,"combination2.17","Q3","combination2.17"
"861",2030,2474254.07381099,51461475.4284035,501816264.805938,5403840723.80925,0.00493059760581461,0.296882877344442,"combination2.17","Q3","combination2.17"
"862",2010,12370314.6178837,12370314.6178837,112209465.699933,112209465.699933,0.110243057844728,0.110261097411716,"combination2.18","Q3","combination2.18"
"863",2011,1894321.79832104,14264636.4162048,120150031.29086,232359496.990793,0.015766302996087,0.125965701630805,"combination2.18","Q3","combination2.18"
"864",2012,3760925.59179249,18025562.0079973,128748034.651857,361107531.642651,0.0292115184667656,0.15513397188947,"combination2.18","Q3","combination2.18"
"865",2013,2023261.69636311,20048823.7043604,138068383.710291,499175915.352941,0.014654055055852,0.169738685076798,"combination2.18","Q3","combination2.18"
"866",2014,2041762.21847987,22090585.9228402,148167055.725257,647342971.078198,0.0137801362690628,0.183472465561602,"combination2.18","Q3","combination2.18"
"867",2015,2053451.34326212,24144037.2661024,159114328.796183,806457299.874381,0.0129055086289085,0.196334857499815,"combination2.18","Q3","combination2.18"
"868",2016,2033102.96394114,26177140.2300435,170988585.337219,977445885.2116,0.0118902847224071,0.208185090548789,"combination2.18","Q3","combination2.18"
"869",2017,2035789.69493447,28212929.924978,183876618.792051,1161322504.00365,0.0110714984227374,0.219218932001541,"combination2.18","Q3","combination2.18"
"870",2018,1887306.45764439,30100236.3826224,197869416.686325,1359191920.68998,0.00953814131183428,0.228721890992179,"combination2.18","Q3","combination2.18"
"871",2019,1905928.70911579,32006165.0917381,213074966.441079,1572266887.13105,0.00894487391433111,0.237632736075526,"combination2.18","Q3","combination2.18"
"872",2020,1697459.17422622,33703624.2659644,229598322.794316,1801865209.92537,0.00739316887670333,0.24499392000514,"combination2.18","Q3","combination2.18"
"873",2021,1553876.67997664,35257500.945941,247566444.740195,2049431654.66557,0.00627660457622732,0.251240698580396,"combination2.18","Q3","combination2.18"
"874",2022,1482132.98463866,36739633.9305797,267114968.510169,2316546623.17573,0.00554867064509806,0.256761801946319,"combination2.18","Q3","combination2.18"
"875",2023,1568544.81516857,38308178.7457483,288393242.832015,2604939866.00775,0.0054389097322999,0.262175469909229,"combination2.18","Q3","combination2.18"
"876",2024,1433638.3222802,39741817.0680285,311562216.677458,2916502082.68521,0.00460145115658991,0.266754420494096,"combination2.18","Q3","combination2.18"
"877",2025,1471772.04170994,41213589.1097384,336810451.093257,3253312533.77846,0.00436973388721372,0.271102977067085,"combination2.18","Q3","combination2.18"
"878",2026,1641630.79000317,42855219.8997416,364326525.367254,3617639059.14572,0.00450593266122565,0.275589963476215,"combination2.18","Q3","combination2.18"
"879",2027,1820394.96886241,44675614.868604,394332236.971574,4011971296.11729,0.00461639906197584,0.280189397476317,"combination2.18","Q3","combination2.18"
"880",2028,1990776.79871878,46666391.6673228,427068668.448666,4439039964.56596,0.0046614911038787,0.284835368626652,"combination2.18","Q3","combination2.18"
"881",2029,2254812.30750559,48921203.9748283,462797288.836168,4901837253.40213,0.0048721381086219,0.289693370751397,"combination2.18","Q3","combination2.18"
"882",2030,2494725.56836141,51415929.5431898,501808103.492719,5403645356.89484,0.00497147326039068,0.294651959436922,"combination2.18","Q3","combination2.18"
"883",2010,13118586.207669,13118586.207669,112224461.341241,112224461.341241,0.116895960567628,0.116922699883733,"combination2.19","Q3","combination2.19"
"884",2011,1865224.47128654,14983810.6789555,120165091.735133,232389553.076374,0.0155221823938507,0.132373136242823,"combination2.19","Q3","combination2.19"
"885",2012,3473132.09562521,18456942.7745807,128758185.798935,361147738.87531,0.026974068282142,0.159297362229359,"combination2.19","Q3","combination2.19"
"886",2013,2005360.30609116,20462303.0806719,138078572.361307,499226311.236617,0.01452332734759,0.173765456464081,"combination2.19","Q3","combination2.19"
"887",2014,2023975.94611256,22486279.0267844,148177244.376273,647403555.61289,0.0136591549845062,0.18737274904512,"combination2.19","Q3","combination2.19"
"888",2015,2035750.12435797,24522029.1511424,159124517.447199,806528073.060089,0.0127934409921053,0.200117931274023,"combination2.19","Q3","combination2.19"
"889",2016,2015460.13406647,26537489.2852089,170998773.988235,977526847.048324,0.0117864010779699,0.211859474804123,"combination2.19","Q3","combination2.19"
"890",2017,2018179.66461588,28555668.9498248,183886807.443067,1161413654.49139,0.0109751193828341,0.222792459489694,"combination2.19","Q3","combination2.19"
"891",2018,1869703.92753064,30425372.8773554,197879605.337342,1359293259.82873,0.00944869444399385,0.232201766817953,"combination2.19","Q3","combination2.19"
"892",2019,1888310.85097851,32313683.7283339,213085155.092096,1572378414.92083,0.00886176632136754,0.241025602646112,"combination2.19","Q3","combination2.19"
"893",2020,1679803.36771449,33993487.0960484,229608511.445333,1801986926.36616,0.00731594555071376,0.248305904458006,"combination2.19","Q3","combination2.19"
"894",2021,1536161.21505413,35529648.3111025,247576633.391212,2049563559.75737,0.00620479079149098,0.254477459078561,"combination2.19","Q3","combination2.19"
"895",2022,1464336.28362062,36993984.5947231,267125157.161185,2316688716.91855,0.00548183592733286,0.259928566549919,"combination2.19","Q3","combination2.19"
"896",2023,1550647.62028887,38544632.215012,288403431.483031,2605092148.40159,0.00537666147838504,0.265277079797615,"combination2.19","Q3","combination2.19"
"897",2024,1415621.43873525,39960253.6537473,311572405.328474,2916664553.73007,0.00454347501423575,0.26979536068679,"combination2.19","Q3","combination2.19"
"898",2025,1453602.94493371,41413856.598681,336820611.408691,3253485165.13875,0.00431565912446474,0.274087372113353,"combination2.19","Q3","combination2.19"
