"","Year","TotalEmission","CummulativeEmission","ResultTotalGDP","CummulativeGDP","EmissionIntensity","CummulativeEmissionIntensity","ID"
"1560",2015,92081.3172758296,-415083.143678319,94701.7038844824,610196.249538183,0.972330100714459,-0.00473367200825181,"combination2.52"
"1561",2016,15177.070798073,-399906.072880246,94101.0188040137,704297.268341541,0.161284872267776,-0.00469531192578521,"combination2.52"
"1562",2017,-48939.4380337819,-448845.510914028,94829.9633438289,799127.231685638,-0.516075682285568,-0.00500854750655699,"combination2.52"
"1563",2018,-245052.815531064,-693898.326445092,94829.9633439183,893957.195030928,-2.58412854850882,-0.00629087526236349,"combination2.52"
"1564",2019,-303022.427199975,-996920.753645066,98453.7422550023,992410.937282324,-3.07781522834475,-0.00775509731609014,"combination2.52"
"1565",2020,-588985.908653017,-1585906.66229808,98614.3875338137,1091025.32481813,-5.97261640398122,-0.0103596670712245,"combination2.52"
"1566",2021,-830255.900139078,-2416162.56243716,98614.3875345588,1189639.71235156,-8.41921671772408,-0.0137497865744236,"combination2.52"
"1567",2022,-999892.422368202,-3416054.98480536,98303.1820015907,1287942.89434958,-10.1715163437133,-0.0175266507424434,"combination2.52"
"1568",2023,-1041577.62259317,-4457632.60739854,97881.4485477805,1385824.34290457,-10.6412158590474,-0.0211689924946528,"combination2.52"
"1569",2024,-1294771.29807156,-5752403.9054701,94429.4145610332,1480253.7574687,-13.7115252073781,-0.0253520698315863,"combination2.52"
"1570",2025,-1415137.93342569,-7167541.83889579,96417.0395498872,1576670.79700947,-14.6772597461207,-0.0295792932736245,"combination2.52"
"1571",2026,-1393961.85354205,-8561503.69243784,94451.0623674393,1671121.85938549,-14.7585619325188,-0.0334283774030995,"combination2.52"
"1572",2027,-1404737.88999816,-9966241.582436,93401.1179781556,1764522.97735405,-15.0398402118345,-0.0370114396300867,"combination2.52"
"1573",2028,-1422671.21096071,-11388912.7933967,93401.1179786325,1857924.09533596,-15.2318434912757,-0.0403616415170294,"combination2.52"
"1574",2029,-1377930.60220448,-12766843.3956012,93268.0534283519,1951192.14877129,-14.7738754220168,-0.043356300397156,"combination2.52"
"1575",2030,-1377466.83525307,-14144310.2308543,93134.9888760448,2044327.13763714,-14.790003755585,-0.0461170389504986,"combination2.52"
"1576",2010,-709470.740890084,-709470.740890084,120310.85102807,120310.85102807,-5.89698048702653,-0.0064273568057803,"combination2.53"
"1577",2011,112550.262608107,-596920.478281977,109305.354671732,229616.205699533,1.02968663288382,-0.00557578491297853,"combination2.53"
"1578",2012,-151666.272897691,-748586.751179667,95423.6221940517,325039.82789439,-1.58939966237359,-0.0068240381730611,"combination2.53"
"1579",2013,124761.605392257,-623825.14578741,95901.3791349232,420941.207028866,1.30093650912705,-0.00598472638795461,"combination2.53"
"1580",2014,118533.721240003,-505291.424547408,95265.9620182514,516207.169047117,1.24424000691132,-0.00524395106662673,"combination2.53"
"1581",2015,92787.5367805846,-412503.887766823,94844.2285631895,611051.397610307,0.978315056026476,-0.00471547965638131,"combination2.53"
"1582",2016,16023.1920715701,-396480.695695253,94243.543482691,705294.941092372,0.170018989942934,-0.0046722451187885,"combination2.53"
"1583",2017,-47953.4343564268,-444434.13005168,94972.488022536,800267.429115057,-0.504919217711217,-0.00498018647413423,"combination2.53"
"1584",2018,-243926.947820216,-688361.077871896,94972.4880225956,895239.917139053,-2.56839588915668,-0.00625688697143589,"combination2.53"
"1585",2019,-301756.712908484,-990117.79078038,98596.2669336796,993836.184069157,-3.06052878362484,-0.00771522639003719,"combination2.53"
"1586",2020,-587580.364361178,-1577698.15514156,98756.9122125208,1092593.09628391,-5.94976443873345,-0.0103137273648488,"combination2.53"
"1587",2021,-828710.541603845,-2406408.6967454,98756.9122132361,1191350.00849581,-8.39141810969638,-0.0136976533767248,"combination2.53"
"1588",2022,-998207.26459384,-3404615.96133924,98445.706680268,1289795.71517229,-10.1396729045363,-0.0174682535790618,"combination2.53"
"1589",2023,-1039752.67984311,-4444368.64118236,98023.973226428,1387819.68840599,-10.6071264571307,-0.0211043085013767,"combination2.53"
"1590",2024,-1292807.52835532,-5737176.16953767,94571.9392397404,1482391.62764883,-13.6700964234015,-0.0252811207027959,"combination2.53"
"1591",2025,-1413034.40819503,-7150210.5777327,96559.5642285943,1578951.19186831,-14.6338109485439,-0.0295021334102845,"combination2.53"
"1592",2026,-1391718.58513911,-8541929.16287181,94593.5870461464,1673544.77892303,-14.7126103216719,-0.0333450920946556,"combination2.53"
"1593",2027,-1402354.89015711,-9944284.05302892,93543.6426568627,1767088.42157078,-14.9914505179282,-0.0369221404291054,"combination2.53"
"1594",2028,-1420148.49091784,-11364432.5439468,93543.64265728,1860632.06423092,-15.1816676214,-0.0402664620450848,"combination2.53"
"1595",2029,-1375268.17266829,-12739700.716615,93410.578107059,1954042.64234447,-14.722831188263,-0.0432553925546866,"combination2.53"
"1596",2030,-1374664.70640487,-14114365.4230199,93277.5135547519,2047320.15588951,-14.737364387377,-0.0460105695044637,"combination2.53"
"1597",2010,-714068.42683449,-714068.42683449,119665.326614425,119665.326614425,-5.96721245023047,-0.00646784248749913,"combination2.54"
"1598",2011,112700.1626643,-601368.26417019,108659.830258071,228325.156872243,1.03718331233016,-0.00561451463813067,"combination2.54"
"1599",2012,-151582.703642856,-752950.967813047,94778.0977803916,323103.254653454,-1.59934317308294,-0.00686164744915113,"combination2.54"
"1600",2013,120669.24618727,-632281.721625777,94105.1767260432,417208.43137902,1.28228063944409,-0.00605077881330884,"combination2.54"
"1601",2014,118700.561760608,-513581.159865169,93469.7596093714,510678.190988421,1.26993545566696,-0.00530775129188887,"combination2.54"
"1602",2015,92970.935873745,-420610.223991424,93048.0261542797,603726.217142701,0.999171500098166,-0.00477708501785268,"combination2.54"
"1603",2016,16223.6934749819,-404386.530516442,92447.3410737813,696173.558215857,0.175491185431001,-0.00473171421853136,"combination2.54"
"1604",2017,-51209.492707314,-455596.023223756,92025.6076183915,788199.165834427,-0.556470030816505,-0.00505591185010901,"combination2.54"
"1605",2018,-243501.466951363,-699097.490175119,92025.6076184511,880224.773454189,-2.64601857301446,-0.00632911405185799,"combination2.54"
"1606",2019,-301229.50170248,-1000326.9918776,95649.3865295351,975874.159980059,-3.14930929127773,-0.00778373598824023,"combination2.54"
"1607",2020,-586950.724430531,-1587277.71630813,95810.0318083465,1071684.19179058,-6.12619277284698,-0.0103783491069054,"combination2.54"
"1608",2021,-827977.804005824,-2415255.52031395,95810.0318090916,1167494.22359848,-8.6418696285962,-0.0137582607575861,"combination2.54"
"1609",2022,-997370.788462374,-3412626.30877633,95498.8262761533,1262993.04987097,-10.443801535092,-0.0175247593328691,"combination2.54"
"1610",2023,-1038811.85118038,-4451438.15995671,95077.0928223133,1358070.14270067,-10.9259951092718,-0.0211566602804052,"combination2.54"
"1611",2024,-1284003.20665689,-5735441.3666136,95077.0928213,1453147.23552513,-13.5048639851684,-0.0253053463018147,"combination2.54"
"1612",2025,-1412343.03908349,-7147784.40569709,97064.7178102136,1550211.95332623,-14.5505294915191,-0.0295244344630776,"combination2.54"
"1613",2026,-1391174.99252657,-8538959.39822366,95098.7406277061,1645310.69396257,-14.6287425400591,-0.0333660187550318,"combination2.54"
"1614",2027,-1401959.08643902,-9940918.48466269,94048.7962384224,1739359.49019146,-14.9067201549813,-0.0369421712834506,"combination2.54"
"1615",2028,-1419900.48752949,-11360818.9721922,94048.7962388992,1833408.28643322,-15.0974870951321,-0.0402860111033498,"combination2.54"
"1616",2029,-1375167.98022434,-12735986.9524165,93915.7316886187,1927324.0181284,-14.6425732462349,-0.0432748157062712,"combination2.54"
"1617",2030,-1374712.33479505,-14110699.2872116,93782.6671363115,2021106.68525505,-14.6584904948046,-0.046030170467519,"combination2.54"
"1618",2010,-709507.563681457,-709507.563681457,120376.591802791,120376.591802791,-5.89406588985192,-0.00642773889162539,"combination2.55"
"1619",2011,112463.437925436,-597044.125756022,109371.095446438,229747.687248975,1.02827385486426,-0.00557694187126617,"combination2.55"
"1620",2012,-151897.233623466,-748941.359379487,95489.3629687577,325237.050218523,-1.59072412780849,-0.00682703818185276,"combination2.55"
"1621",2013,124303.173324574,-624638.186054913,95527.7071027756,420764.757320821,1.3012263885999,-0.00599079601321312,"combination2.55"
"1622",2014,117936.150410352,-506702.035644561,94452.8771792352,515217.634500027,1.24862422334213,-0.00525354661569605,"combination2.55"
"1623",2015,92127.0884793587,-414574.947165202,94031.1437241435,609248.77822423,0.979750802028202,-0.00472875668953376,"combination2.55"
"1624",2016,15225.2919373494,-399349.655227853,93430.458643645,702679.236867189,0.162958548618716,-0.00468975489179624,"combination2.55"
"1625",2017,-48888.7704226933,-448238.425650546,94159.4031834602,796838.640050888,-0.519212832386357,-0.00500238264420927,"combination2.55"
"1626",2018,-244999.704858955,-693238.130509501,94159.4031835496,890998.043235779,-2.60196747829173,-0.00628413532161076,"combination2.55"
"1627",2019,-302966.876811773,-996205.007321274,97783.1820946336,988781.225326777,-3.09835362607206,-0.00774781388033441,"combination2.55"
"1628",2020,-588927.921836596,-1585132.92915787,97943.827373445,1086725.05270243,-6.01291513339685,-0.0103518705371473,"combination2.55"
"1629",2021,-830195.480108999,-2415328.40926687,97943.8273741901,1184668.88007522,-8.47624094714283,-0.0137415061402055,"combination2.55"
"1630",2022,-999829.57226852,-3415157.98153539,97632.621841222,1282301.50191307,-10.2407325893032,-0.0175179144035986,"combination2.55"
"1631",2023,-1041512.34548856,-4456670.32702395,97210.888387382,1379512.3903079,-10.7139474061606,-0.0211598270466113,"combination2.55"
"1632",2024,-1294704.54295396,-5751374.86997791,93758.8544006944,1473271.2447114,-13.8088775852659,-0.0253425039154518,"combination2.55"
"1633",2025,-1415068.7572065,-7166443.62718441,95746.4793895483,1569017.72409201,-14.779329393922,-0.0295693510880579,"combination2.55"
"1634",2026,-1393789.07931129,-8560232.7064957,95098.7406277061,1664116.46472836,-14.6562306725776,-0.0334181121887489,"combination2.55"
"1635",2027,-1404656.58869089,-9964889.29518658,94048.7962384224,1758165.26095724,-14.9354020983953,-0.0370011068567233,"combination2.55"
"1636",2028,-1422597.98978135,-11387487.2849679,94048.7962388992,1852214.05719852,-15.1261690385459,-0.0403512642372217,"combination2.55"
"1637",2029,-1377865.4824762,-12765352.7674441,93915.7316886187,1946129.78889465,-14.6712958276742,-0.0433458985858279,"combination2.55"
"1638",2030,-1377409.83704691,-14142762.6044911,93782.6671363115,2039912.45602131,-14.6872538295896,-0.0461066298083173,"combination2.55"
"1639",2010,-734149.422250314,-734149.422250314,93425.1767287105,93425.1767287105,-7.85815395760126,-0.00662552718687348,"combination2.56"
"1640",2011,112084.370468171,-622065.051782142,82419.6803723723,175844.857100815,1.35992241127087,-0.00575670725275521,"combination2.56"
"1641",2012,-151163.009932358,-773228.0617145,68537.9478946924,244382.804996312,-2.20553743693374,-0.00698143974449439,"combination2.56"
"1642",2013,126237.025439408,-646991.036275093,69015.7048355937,313398.509831488,1.82910579179223,-0.00611325380706529,"combination2.56"
"1643",2014,119832.021325877,-527159.014949216,69379.2415171862,382777.751348734,1.72720281607854,-0.00534749569058979,"combination2.56"
"1644",2015,96368.3036485519,-430790.711300664,68957.5080620944,451735.259410739,1.39750269922421,-0.00478150197709748,"combination2.56"
"1645",2016,20584.3808433264,-410206.330457337,68356.8229815662,520092.08239162,0.301131327429852,-0.00469770497904443,"combination2.56"
"1646",2017,-42409.612981284,-452615.943438621,69085.7675214708,589177.84991312,-0.613869028350938,-0.00496266703867976,"combination2.56"
"1647",2018,-236807.286139905,-689423.229578527,68586.2944197357,657764.144334316,-3.45269106814093,-0.0061913145468897,"combination2.56"
"1648",2019,-294318.836805493,-983742.066384019,72210.0733308196,729974.217661619,-4.07586951833043,-0.00760361529386411,"combination2.56"
"1649",2020,-579667.137419902,-1563409.20380392,72210.073331058,802184.290994883,-8.02751071533095,-0.0101573328211737,"combination2.56"
"1650",2021,-819277.765197106,-2382686.96900103,72210.0733318329,874394.364325285,-11.3457545103467,-0.0134936571539921,"combination2.56"
"1651",2022,-987783.66270639,-3370470.63170742,71898.8677988052,946293.232120514,-13.7385148465829,-0.0172164961210386,"combination2.56"
"1652",2023,-1028336.74092158,-4398807.37262899,71477.134344995,1017770.3664732,-14.3869329729722,-0.020804934868105,"combination2.56"
"1653",2024,-1280408.20829848,-5679215.58092747,68025.1003583074,1085795.46683407,-18.8225846276479,-0.0249345740313769,"combination2.56"
"1654",2025,-1399629.61894216,-7078845.19986963,70012.7253471613,1155808.19217253,-19.9910746511014,-0.0291090184381653,"combination2.56"
"1655",2026,-1377317.44653317,-8456162.6464028,68046.7481646538,1223854.94034576,-20.240753359741,-0.0329062417117871,"combination2.56"
"1656",2027,-1385110.43700935,-9841273.08341215,65498.3692805767,1289353.30961657,-21.1472507212496,-0.0364335493876216,"combination2.56"
"1657",2028,-1403986.63406484,-11245259.717477,65498.3692809939,1354851.67890167,-21.4354441107016,-0.0397345247694783,"combination2.56"
"1658",2029,-1358106.96964941,-12603366.6871264,65365.3047308922,1420216.98363781,-20.7771840923976,-0.042681338234706,"combination2.56"
"1659",2030,-1356503.14790868,-13959869.8350351,65232.2401784658,1485449.22380733,-20.7949802765854,-0.0453957176913953,"combination2.56"
"1660",2010,-798939.746102862,-798939.746102862,92551.1353550255,92551.1353550255,-8.63241431926399,-0.00720275419141159,"combination2.57"
"1661",2011,114656.650145633,-684283.095957229,81545.6389986873,174096.774353474,1.40604269650127,-0.0063118218081866,"combination2.57"
"1662",2012,-148685.886609193,-832968.982566422,67663.9065210074,241760.680875301,-2.19741800694039,-0.00751666390525607,"combination2.57"
"1663",2013,128622.985517954,-704345.997048467,68141.6634618938,309902.344336689,1.8875821191228,-0.0066305950448361,"combination2.57"
"1664",2014,122130.645987,-582215.351061467,68505.2001435161,378407.544480205,1.78279379858961,-0.00584876652402261,"combination2.57"
